,gram,language1,language2,l1,l2,kl,dot_product
839,bigram,Spanish,Vietnamese,1.6421366047602564,0.14161828534442522,1.1338189260615343,0.12347668156471378
840,bigram,Spanish,Xhosa,1.6881691556540568,0.12136384869376118,0.1606540371064748,0.18758060794893042
841,bigram,Spanish,Zulu,1.3716240779426463,0.11157067515332508,0.8852845199870685,0.34611866930177976
842,bigram,Swedish,Swedish,0.0,0.0,0.0,0.9999999999999999
843,bigram,Swedish,Telugu,1.8459361349026695,0.1153744053403958,0.6866120907431003,0.05504479374514695
844,bigram,Swedish,Thai,1.8292519865579349,0.10743905271332156,0.9669306332167389,0.07694845485886627
845,bigram,Swedish,Urdu,1.7198387348379591,0.11511831540184929,0.4780965222283463,0.1456896288516109
846,bigram,Swedish,Vietnamese,1.9478598358043575,0.14202738429238163,0.23455233100329018,0.0076762006433841725
847,bigram,Swedish,Xhosa,1.8942523795460253,0.12175796010005363,0.20373182582817836,0.04999694842323331
848,bigram,Swedish,Zulu,1.9453587100845822,0.12722798361883242,0.20388265392271188,0.02014250001963844
849,bigram,Telugu,Telugu,0.0,0.0,0.0,1.0000000000000002
850,bigram,Telugu,Thai,1.7682197406602993,0.10468277020507702,0.2706245857203581,0.11615539441101617
851,bigram,Telugu,Urdu,1.9382012905987465,0.12277900601364566,0.17542097492759,0.020719221192665036
852,bigram,Telugu,Vietnamese,1.8978833704525213,0.14025074314826372,0.7179774506918783,0.02807294707139955
853,bigram,Telugu,Xhosa,1.8452734407935683,0.11717695511896611,0.0980702225209752,0.114216963536112
854,bigram,Telugu,Zulu,1.7313647909619212,0.11741540816047143,0.10702644884122091,0.16144433374208578
855,bigram,Thai,Thai,0.0,0.0,0.0,1.0
856,bigram,Thai,Urdu,1.9473613175067566,0.11655862865173214,0.13887236685503446,0.0159935570228997
857,bigram,Thai,Vietnamese,1.7731308158379466,0.13068306581249284,0.4009095034225597,0.09120979375822592
858,bigram,Thai,Xhosa,1.6819888481001508,0.10180364514760727,0.11241322403255506,0.26101252600075164
859,bigram,Thai,Zulu,1.5638731606591822,0.10269930805937692,0.22648934118650588,0.2993041428726247
860,bigram,Urdu,Urdu,0.0,0.0,0.0,1.0000000000000002
861,bigram,Urdu,Vietnamese,1.9955284056477836,0.14704778230267151,0.050524988966090374,0.0001462578136633119
862,bigram,Urdu,Xhosa,1.9920341328702063,0.12998342671057223,0.11675614700253506,0.0006985227146873269
863,bigram,Urdu,Zulu,1.991349944938293,0.1334301590164878,0.06790191109384225,0.00103180509777954
864,bigram,Vietnamese,Vietnamese,0.0,0.0,0.0,0.9999999999999999
865,bigram,Vietnamese,Xhosa,1.7694780241212955,0.14008487677085574,-0.04015673326092167,0.09909376398759195
866,bigram,Vietnamese,Zulu,1.6655488272312036,0.1403064237095423,0.13036507126574323,0.1323512374467236
867,bigram,Xhosa,Xhosa,0.0,0.0,0.0,1.0
868,bigram,Xhosa,Zulu,1.072752820614212,0.08006133394819952,0.021547949100873372,0.6431680714949974
869,bigram,Zulu,Zulu,0.0,0.0,0.0,1.0
870,trigram,Amharic,Amharic,0.0,0.0,0.0,0.9999999999999998
871,trigram,Amharic,Arabic,2.0,0.05566234516384209,0.0,0.0
872,trigram,Amharic,Cebuano,1.8302021575121414,0.07362241983908785,0.14474055128792246,0.08552791867691394
873,trigram,Amharic,Croatian,1.8924226424605304,0.07342067834828972,0.17177681602689218,0.020411879819305354
874,trigram,Amharic,Czech,1.907013560688947,0.06075170021250816,0.16848927509850264,0.015370718960672932
875,trigram,Amharic,Dutch,1.9992170198746575,0.06512206066637097,0.012140094113605504,6.501378261707318e-05
876,trigram,Amharic,Farsi,1.9998072946202434,0.06197871511453082,0.02648055732460126,4.247045482937046e-06
877,trigram,Amharic,French,1.9121696497221774,0.06229914622417945,0.6310319005813444,0.028072213044143274
878,trigram,Amharic,German,1.9584312029212871,0.07469355767243122,0.1247766447822327,0.02133698110845993
879,trigram,Amharic,Hausa,1.8428656354527282,0.06925776142263107,0.1734849820820745,0.0706994330951761
880,trigram,Amharic,Hindi,1.900750688059959,0.06355517853157788,0.39469061968634983,0.03778973437767475
881,trigram,Amharic,Hungarian,1.972010962010664,0.06135948162498825,0.22469317551224358,0.003185771099904747
882,trigram,Amharic,Indonesian,1.674767469986854,0.06474214160289031,0.6018710752318829,0.15978868387080786
883,trigram,Amharic,Kazakh,1.9405578737171096,0.06408050799309169,0.3500551804917865,0.02377515239515941
884,trigram,Amharic,Malayalam,1.9425857719254336,0.08232385187168736,0.215310298842221,0.015014961693121491
885,trigram,Amharic,Maori,1.9121554387884967,0.10301579924231377,-0.022762991271257988,0.03437616713387851
886,trigram,Amharic,Marathi,1.9047386926367513,0.0619117096404926,0.5081617024011866,0.03611464829220931
887,trigram,Amharic,Polish,1.8866180717789165,0.05904575598557724,0.7562528412629007,0.03255196175561854
888,trigram,Amharic,Porteguese,1.9727315814817468,0.062335578120976724,0.08813369317767747,0.00432280202756596
889,trigram,Amharic,Russian,1.8880319613251966,0.05640533374057467,0.8521850598351531,0.036362832453626974
890,trigram,Amharic,Somali,1.9742505931129273,0.06177894152671277,0.1329566685897029,0.003467164052222484
891,trigram,Amharic,Spanish,1.8876660178391182,0.06325839813867516,0.13868557757435626,0.026066397864629304
892,trigram,Amharic,Swedish,2.0,0.06256385972107444,0.0,0.0
893,trigram,Amharic,Telugu,1.8390274596521272,0.0577667174668161,0.4532150862354138,0.0968738626308323
894,trigram,Amharic,Thai,1.9230346046688749,0.05691820135254076,0.23026108782218763,0.020509120358125955
895,trigram,Amharic,Urdu,1.9999948213025718,0.08455099984319635,0.002230530041005479,1.697081890797663e-07
896,trigram,Amharic,Vietnamese,1.9656271700785495,0.0861968847629734,0.39353483710178044,0.002429176343124298
897,trigram,Amharic,Xhosa,1.9169085146924725,0.061440379886320694,0.15876037888648326,0.03270922231458864
898,trigram,Amharic,Zulu,1.8629354053908354,0.06372837835726139,0.1259701579996499,0.05232733932169904
899,trigram,Arabic,Arabic,0.0,0.0,0.0,1.0
900,trigram,Arabic,Cebuano,1.9936937986989496,0.07094518979017927,0.14723862112110703,0.0012853083627010818
901,trigram,Arabic,Croatian,1.9915976697328828,0.0680944901428642,0.1342384445763372,0.0009012195374704873
902,trigram,Arabic,Czech,1.9899577290626942,0.05369695898701866,0.1381953614456032,0.002502344918596235
903,trigram,Arabic,Dutch,1.9249128174271455,0.057680566854056974,0.5307925536571617,0.017656903372150007
904,trigram,Arabic,Farsi,1.9307106252280817,0.05417586703029485,0.31433248271472175,0.0167744767632784
905,trigram,Arabic,French,1.9967885363174638,0.0559628757728985,0.14361285174901256,0.0011820722573267462
906,trigram,Arabic,German,1.9633546010259673,0.06922001594032731,0.3898806579764378,0.011159824793903624
907,trigram,Arabic,Hausa,1.9853989547408726,0.06522565537560801,0.13483088723728945,0.010237611552651474
908,trigram,Arabic,Hindi,1.9077844894239937,0.05701668826214619,0.5510158814520346,0.02817045747577141
909,trigram,Arabic,Hungarian,1.9981898307248418,0.05402607309677826,0.03196652748240226,0.00010746557033770511
910,trigram,Arabic,Indonesian,1.9870245160140605,0.06397430466102266,0.1801269724877688,0.004985712443735526
911,trigram,Arabic,Kazakh,1.9989172752570712,0.05786295913975455,0.028728560470892908,4.140667845178767e-05
912,trigram,Arabic,Malayalam,1.9792852795148321,0.07737883524342941,0.3898502300363232,0.00539709277811317
913,trigram,Arabic,Maori,1.9999899154409724,0.10021585054754759,0.00016337422941019495,1.0240796722429988e-07
914,trigram,Arabic,Marathi,1.8953663882973417,0.054659848611098606,0.6197834286555944,0.04380609681288099
915,trigram,Arabic,Polish,1.9897595116846851,0.05230148720998981,0.16289752845098257,0.0036305247315637588
916,trigram,Arabic,Porteguese,1.999754757516675,0.05517872469233346,0.0011380937739026487,6.046854254965242e-06
917,trigram,Arabic,Russian,1.9930331993762094,0.04937596189120344,0.29882704528641385,0.0013378033983430242
918,trigram,Arabic,Somali,1.9651418718130924,0.05434933998577976,0.3984648644897317,0.006309562772010744
919,trigram,Arabic,Spanish,1.9904631679969387,0.05684911083069154,0.07909569425867832,0.006131208953768335
920,trigram,Arabic,Swedish,1.953029074568867,0.05487574460180822,0.2607984830486459,0.015279882142037106
921,trigram,Arabic,Telugu,1.9918113625256788,0.053222835011267365,0.20447295218814757,0.0012200855380400152
922,trigram,Arabic,Thai,1.9343549225947618,0.04902208455061432,0.6116676535400637,0.01849462624162379
923,trigram,Arabic,Urdu,1.9541636026628537,0.07917834209672814,0.16487503994271685,0.004524683113425838
924,trigram,Arabic,Vietnamese,1.9994881510542635,0.0811656908870086,0.010391388271995289,2.585447056008899e-05
925,trigram,Arabic,Xhosa,1.996201494001264,0.05514291516772173,0.09251147695352073,0.0013394517784321486
926,trigram,Arabic,Zulu,1.9953990321234474,0.05850265797710199,0.07778254924865485,0.0013737291239323283
927,trigram,Cebuano,Cebuano,0.0,0.0,0.0,1.0
928,trigram,Cebuano,Croatian,1.821851292418368,0.08326909000862799,0.9786382264939979,0.06797147734561948
929,trigram,Cebuano,Czech,1.8810381106865348,0.07405287561897742,1.5700169022478203,0.0388759331324573
930,trigram,Cebuano,Dutch,1.9984765055980236,0.07861903425202044,0.01649658094447342,8.635699785523987e-05
931,trigram,Cebuano,Farsi,1.9995705651918254,0.07603706300160394,0.010147342185623685,9.520903269299518e-06
932,trigram,Cebuano,French,1.8896656711188289,0.07576181136631575,1.508009480852011,0.03447210637922951
933,trigram,Cebuano,German,1.9517938601424274,0.08677688540822845,1.1620257589092695,0.013746219105077978
934,trigram,Cebuano,Hausa,1.5189224273008928,0.06972880593689817,1.365057243798773,0.3160967060846038
935,trigram,Cebuano,Hindi,1.9346932132859762,0.07778296553126077,0.3326246175705275,0.014876625926623756
936,trigram,Cebuano,Hungarian,1.9300408147637256,0.07520246463498048,1.327269842956303,0.011658020006475457
937,trigram,Cebuano,Indonesian,1.4938708389236839,0.07194789940761251,1.7768903739292308,0.2530680444465592
938,trigram,Cebuano,Kazakh,1.985259748468891,0.07832506483912231,0.14216773951600123,0.001967950316256899
939,trigram,Cebuano,Malayalam,1.8037632698315158,0.08911292672070609,1.4627602484376268,0.09933081010600213
940,trigram,Cebuano,Maori,1.6626188751565671,0.10355095555748839,0.27781764935764186,0.17914754115243237
941,trigram,Cebuano,Marathi,1.955347210043407,0.07666670876122511,0.6653937306545902,0.007003695984389743
942,trigram,Cebuano,Polish,1.8838295727844039,0.07271864569716313,1.6945648548740366,0.05061294722132639
943,trigram,Cebuano,Porteguese,1.8974654850728756,0.07572801409329828,0.6391268355523914,0.019695272978113496
944,trigram,Cebuano,Russian,1.830460918024995,0.06999967396444486,1.688973745366548,0.07460551998863443
945,trigram,Cebuano,Somali,1.9492448659279358,0.07563473338111802,0.3533270050352479,0.009207575449016573
946,trigram,Cebuano,Spanish,1.5992027365533934,0.07234695565454342,1.3432032497819406,0.14101338681202635
947,trigram,Cebuano,Swedish,1.9984069481929287,0.07650196940192257,0.19052941683177377,0.00036200346612688027
948,trigram,Cebuano,Telugu,1.9508190337687334,0.07439641317510991,1.3723422268676133,0.01917110926159267
949,trigram,Cebuano,Thai,1.8266351272687489,0.0697783619151543,1.7267998462309184,0.08273101882451053
950,trigram,Cebuano,Urdu,1.9999903789947684,0.09533719764186195,8.693084761499528e-05,4.14609822040604e-08
951,trigram,Cebuano,Vietnamese,1.9342752159194212,0.09634877749634058,1.55915679303439,0.011137309531815041
952,trigram,Cebuano,Xhosa,1.7942209027962903,0.07099957318121043,0.9215996339549587,0.14601431061789238
953,trigram,Cebuano,Zulu,1.6672182079110949,0.07201417070415878,1.3065665526389398,0.17281561002433607
954,trigram,Croatian,Croatian,0.0,0.0,0.0,0.9999999999999999
955,trigram,Croatian,Czech,1.667397354003254,0.06995372999787802,0.7743146733711704,0.0795000009215703
956,trigram,Croatian,Dutch,1.9960324228123199,0.07602427835890356,0.045160086738339315,0.0006393600779386031
957,trigram,Croatian,Farsi,1.9894482510640956,0.07333110028207328,0.10641970736792279,0.0011849156621654346
958,trigram,Croatian,French,1.9086064826265252,0.07391401071017054,0.4206495457157329,0.013542650332676065
959,trigram,Croatian,German,1.976166463508885,0.08496786877122882,0.3687719253071464,0.0024107507463762474
960,trigram,Croatian,Hausa,1.8437898724769275,0.07940961285590252,0.6381479925080294,0.057918424657829204
961,trigram,Croatian,Hindi,1.9274808307073013,0.07498173428560484,0.36558926201531494,0.021019234729577466
962,trigram,Croatian,Hungarian,1.9279284359545972,0.07255048954484669,0.8770252865377995,0.011042029768803516
963,trigram,Croatian,Indonesian,1.836428496357012,0.07922384189119357,0.6785877001808817,0.03614674733277643
964,trigram,Croatian,Kazakh,1.958894457919187,0.0755182316547152,0.19271620344622575,0.008083184262433376
965,trigram,Croatian,Malayalam,1.9218554391262013,0.0907242559135631,0.2517046648905451,0.021914108159503173
966,trigram,Croatian,Maori,1.8615978489659903,0.10962634026019102,0.025044438824495606,0.03794309000033982
967,trigram,Croatian,Marathi,1.9464204575007942,0.07408654445288576,0.6558703737339729,0.005655190343128899
968,trigram,Croatian,Polish,1.8279141109475594,0.07045850235269553,0.664389852436218,0.037810554611126514
969,trigram,Croatian,Porteguese,1.9397695800927774,0.07337399601224431,0.3420248936938655,0.011716453420251188
970,trigram,Croatian,Russian,1.665383838004976,0.06593272000001775,0.78934430790414,0.1145722882787181
971,trigram,Croatian,Somali,1.9604680989814134,0.07300872731082866,0.27264072220190705,0.008181349186138559
972,trigram,Croatian,Spanish,1.7674988798260187,0.07321902762006695,0.3286721607830406,0.05290339722222236
973,trigram,Croatian,Swedish,1.9924520273783028,0.07380927347659275,0.04916588735048431,0.0016413090937844612
974,trigram,Croatian,Telugu,1.9573396459732664,0.07205989598899003,0.3153881068834336,0.008839694008741567
975,trigram,Croatian,Thai,1.9073613112472056,0.06861227978351596,0.27797335904935805,0.03252744244102877
976,trigram,Croatian,Urdu,1.9992148742401499,0.09322522503651161,0.012176452162665255,8.469936591366716e-06
977,trigram,Croatian,Vietnamese,1.9589761889307613,0.09468533521729963,0.4575565550722735,0.002588217238196626
978,trigram,Croatian,Xhosa,1.9016684442141876,0.07239889952238199,0.49925599823473465,0.03901554470307546
979,trigram,Croatian,Zulu,1.7909659870450347,0.07377662387465031,0.5533247894363792,0.06737952702357139
980,trigram,Czech,Czech,0.0,0.0,0.0,1.0
981,trigram,Czech,Dutch,1.9758079938856425,0.063346580393674,0.3747951710013954,0.005116837182588825
982,trigram,Czech,Farsi,1.9885042788004141,0.06023995374963792,0.11954862977351592,0.001277341978439082
983,trigram,Czech,French,1.9130800806553387,0.06081109122383136,0.35782003074278795,0.023138427841474546
984,trigram,Czech,German,1.9612302426121633,0.07376353612266862,0.2355775051681856,0.008945624427086426
985,trigram,Czech,Hausa,1.9040245489330967,0.06954359340149179,0.40940752316909196,0.022505793198272818
986,trigram,Czech,Hindi,1.94290792619074,0.06259758398981109,0.25895681711085883,0.017980722457165966
987,trigram,Czech,Hungarian,1.8285093095592437,0.05644386094785422,0.6024807513693334,0.10737168248650088
988,trigram,Czech,Indonesian,1.9094380232116301,0.06823710532581513,0.52020036480307,0.02274265980101229
989,trigram,Czech,Kazakh,1.9070241441716116,0.062293651588548084,0.2901209142024275,0.02964577815351701
990,trigram,Czech,Malayalam,1.9600970089128147,0.0812826675416753,0.11067501922297007,0.00949393540868421
991,trigram,Czech,Maori,1.9097710269470507,0.10242213381428499,0.035332939300335806,0.02552882346085458
992,trigram,Czech,Marathi,1.9509877870756578,0.06109713812637227,0.5309642273973519,0.009550605467557973
993,trigram,Czech,Polish,1.8596752950595765,0.05719157415161591,0.3687454717564011,0.03666240297428799
994,trigram,Czech,Porteguese,1.9400063190050223,0.06028270024509936,0.5041017558591142,0.016444113335808957
995,trigram,Czech,Russian,1.6927618174805361,0.05127591506018733,0.3369513994852563,0.1510639650489737
996,trigram,Czech,Somali,1.9780216339766565,0.060036844953739614,0.23430184341193,0.004860631103899803
997,trigram,Czech,Spanish,1.780472935248271,0.06020904851313457,0.593931244459475,0.07096491775383743
998,trigram,Czech,Swedish,1.9709287367264712,0.060644587540516076,0.3753520253606658,0.007720132655692824
999,trigram,Czech,Telugu,1.9375469164166301,0.05851794411823169,0.4287165368707001,0.017701591014301903
